no,product_name,product_price,shop_location,shop_name,shop_rating,products_sold,product_url
813,Xiaomi Redmi A3 4/128 Garansi Resmi Xiaomi Indonesia,Rp1.169.000,Bandung,SINAR TERANG ABADI 1 & 2,5.0,100+ terjual,https://www.tokopedia.com/sinarteranga/xiaomi-redmi-a3-4-128-garansi-resmi-xiaomi-indonesia-midnight-black-d6f5f?extParam=ivf%3Dfalse%26src%3Dsearch
814,Xiaomi Redmi 13c 6/128 Garansi resmi. Segel,"Rp1,48jt - Rp1,49jt",Surabaya,Asia Marina Store,5.0,100+ terjual,https://www.tokopedia.com/amarina/xiaomi-redmi-13c-6-128-garansi-resmi-segel-black-case-ee79a?extParam=ivf%3Dfalse%26src%3Dsearch
815,Redmi 12 8/128,Rp1.799.000,Kab. Sleman,AJ Phone Official,5.0,70+ terjual,https://www.tokopedia.com/ajphoneofficial/redmi-12-8-128?extParam=ivf%3Dfalse%26src%3Dsearch
816,Apple Iphone 14 Plus + 128Gb/256Gb/512Gb Garansi Resmi Ibox Indonesia,Rp18.999.000,Jakarta Selatan,Ini Toko Budi,5.0,250+ terjual,https://www.tokopedia.com/initokobudi/apple-iphone-14-plus-128gb-256gb-512gb-garansi-resmi-ibox-indonesia-256-promo-purple-be823?extParam=ivf%3Dfalse%26src%3Dsearch
817,VIVO Y27 5G 6/128 | VIVO Y 27 4G 6/128 GARANSI RESMI VIVO INDONESIA,"Rp1,54jt - Rp2,35jt",Jakarta Barat,189 CELL,4.9,100+ terjual,https://www.tokopedia.com/189-cell/vivo-y27-5g-6-128-vivo-y-27-4g-6-128-garansi-resmi-vivo-indonesia-y21s-4-128white-no-bonus-a8f47?extParam=ivf%3Dfalse%26src%3Dsearch
818,Xiaomi Redmi Note 13 5G 8/256 Garansi Resmi,"Rp2,74jt - Rp3,14jt",Medan,ace cellular,4.9,70+ terjual,https://www.tokopedia.com/acecellular/xiaomi-redmi-note-13-5g-8-256-garansi-resmi-ocean-sunset-4g-510fc?extParam=ivf%3Dfalse%26src%3Dsearch
819,Samsung Galaxy A55  5G 8/128GB | 8/256GB | 12/256GB Garansi Resmi,"Rp5,62jt - Rp6,69jt",Jakarta Pusat,MUMfone,5.0,100+ terjual,https://www.tokopedia.com/mumfone/samsung-galaxy-a55-5g-8-128gb-8-256gb-12-256gb-garansi-resmi-navy-8-256-gb-ff59b?extParam=ivf%3Dfalse%26src%3Dsearch
820,Xiaomi Redmi A3 4/128 GB 4/64 GB Garansi Resmi Redmi A3 Not A1 A2,"Rp1,14jt - Rp2,09jt",Jakarta Pusat,Distributor Ponsel,5.0,500+ terjual,https://www.tokopedia.com/distriponsel/xiaomi-redmi-a3-4-128-gb-4-64-gb-garansi-resmi-redmi-a3-not-a1-a2-a3-4-128-promo-non-bundle-e9d76?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
821,PROMO Evercoss M60 2/16 Ram 2GB Internal 16GB Garansi Resmi,Rp490.000,Jakarta Pusat,dk-cell,5.0,50+ terjual,https://www.tokopedia.com/dk-cell/promo-evercoss-m60-2-16-ram-2gb-internal-16gb-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
822,Redmi 13C 8/256 GB Garansi Resmi Xiaomi (INSTAN),Rp1.849.000,Malang,Meteor Cell Official Store,5.0,19 terjual,https://www.tokopedia.com/meteorcell/redmi-13c-8-256-gb-garansi-resmi-xiaomi-instan?extParam=ivf%3Dfalse%26src%3Dsearch
823,VIVO Y22 RAM 4/64 | Y 22 RAM 6/128 |Y22s Y22 S RAM 8/128 GARANSI RESMI,"Rp1,41jt - Rp1,82jt",Jakarta Barat,Grandstore cell,4.9,250+ terjual,https://www.tokopedia.com/grandstorecell/vivo-y22-ram-4-64-y-22-ram-6-128-y22s-y22-s-ram-8-128-garansi-resmi-y22-4-64-green-no-bonus?extParam=ivf%3Dfalse%26src%3Dsearch
824,Realme 10 4/128GB + 8/128GB Garansi Resmi,"Rp2,44jt - Rp2,47jt",Jakarta Barat,duniagadgetku,4.9,750+ terjual,https://www.tokopedia.com/duniagadgetku/realme-10-4-128gb-8-128gb-garansi-resmi-8-256-putih?extParam=ivf%3Dtrue%26src%3Dsearch
825,XIAOMI REDMI 12 8/128 GB GARANSI RESMI,Rp1.752.000,Medan,BGM_Gisel Ponsel,5.0,50+ terjual,https://www.tokopedia.com/bgmgisel/xiaomi-redmi-12-8-128-gb-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
826,REDMI 12c 4/128 GARANSI RESMI XIAOMI,Rp1.335.000,Surabaya,Keysa Celluler,5.0,11 terjual,https://www.tokopedia.com/keysacelluler/redmi-12c-4-128-garansi-resmi-xiaomi?extParam=ivf%3Dfalse%26src%3Dsearch
827,Xiaomi Redmi 13c NFC Ram 8/256GB Garansi Resmi,"Rp1,49jt - Rp1,77jt",Depok,Herindo88cell,5.0,100+ terjual,https://www.tokopedia.com/herindo88cell/xiaomi-redmi-13c-nfc-ram-8-256gb-garansi-resmi-hijau-6-128gb-cba32?extParam=ivf%3Dfalse%26src%3Dsearch
828,Xiaomi Redmi Note 13 5G - 8/256GB - GARANSI RESMI PT. XIAOMI,Rp3.089.000,Bandung,Smile Mobile Phone Shop,4.9,26 terjual,https://www.tokopedia.com/smilemobile/xiaomi-redmi-note-13-5g-8-256gb-garansi-resmi-pt-xiaomi-graphite-black-21d50?extParam=ivf%3Dfalse%26src%3Dsearch
829,Xiaomi Redmi 12 8/128GB Garansi Resmi,Rp1.799.000,Denpasar,CELLULAR-WORLD,5.0,80+ terjual,https://www.tokopedia.com/cellular-world/xiaomi-redmi-12-8-128gb-garansi-resmi-sky-blue-d8585?extParam=ivf%3Dfalse%26src%3Dsearch
830,Xiaomi Redmi Note 10 5G 4/128GB Garansi Resmi,Rp1.794.000,Jakarta Pusat,jikalaku,5.0,100+ terjual,https://www.tokopedia.com/jikalaku/xiaomi-redmi-note-10-5g-4-128gb-garansi-resmi-silver?extParam=ivf%3Dfalse%26src%3Dsearch
831,VIVO V27 5G 8/256 - VIVO V27 PRO 5G 12/256 - VIVO V 27 E GARANSI RESMI,"Rp3,22jt - Rp4,74jt",Jakarta Barat,happy ponsell,5.0,60+ terjual,https://www.tokopedia.com/happyponsell/vivo-v27-5g-8-256-vivo-v27-pro-5g-12-256-vivo-v-27-e-garansi-resmi-v25-5g-black-no-bonus-93583?extParam=ivf%3Dfalse%26src%3Dsearch
832,Apple iPhone 13 128GB 256GB 512GB Garans Resmi Indonesia 128 256 512,"Rp9,79jt - Rp21,1jt",Jakarta Pusat,Onestop Ponsel,5.0,250+ terjual,https://www.tokopedia.com/onestop-ponsel/apple-iphone-13-128gb-256gb-512gb-garans-resmi-indonesia-128-256-512-promo-128-gb-black-eb838?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
833,Realme C67 8/128 GB + 8/256 GB Garansi Resmi,"Rp2,18jt - Rp2,59jt",Jakarta Barat,duniagadgetku,5.0,100+ terjual,https://www.tokopedia.com/duniagadgetku/realme-c67-8-128-gb-8-256-gb-garansi-resmi-8-128-promo-806fe?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
834,Samsung Galaxy S10e Resmi SEIN,Rp2.800.000,Jakarta Utara,Tokoacoy,4.4,30+ terjual,https://www.tokopedia.com/tokoacoy/samsung-galaxy-s10e-resmi-sein?extParam=ivf%3Dfalse%26src%3Dsearch
835,REDMI 6A 2/16 SECOND MURAH,Rp450.000,Jakarta Pusat,CM Store 3008,5.0,16 terjual,https://www.tokopedia.com/cmstore300/redmi-6a-2-16-second-murah?extParam=ivf%3Dfalse%26src%3Dsearch
836,SAMSUNG A14 4G RAM 4/128 GARANSI RESMI SELURUH INDONESIA,Rp1.790.000,Surabaya,rudica cell,5.0,29 terjual,https://www.tokopedia.com/rudicacollection/samsung-a14-4g-ram-4-128-garansi-resmi-seluruh-indonesia?extParam=ivf%3Dfalse%26src%3Dsearch
837,infinix note 40,"Rp2,84jt - Rp2,86jt",Jakarta Pusat,Abadi Cell 123,5.0,70+ terjual,https://www.tokopedia.com/abadicell123/infinix-note-40-hitam-32d0a?extParam=ivf%3Dfalse%26src%3Dsearch
838,Xiaomi Redmi Pad SE - 4GB/128GB - Garansi Resmi,Rp2.100.000,Semarang,Eka Oksigen,5.0,60+ terjual,https://www.tokopedia.com/ekaoksigen/xiaomi-redmi-pad-se-4gb-128gb-garansi-resmi?extParam=ivf%3Dfalse%26src%3Dsearch
839,Vivo Y17S 6/128 GB 4/64 GB Garansi Resmi Y17 S Not Y16 Y22 Y27 5G Y36,"Rp1,61jt - Rp2,15jt",Jakarta Pusat,Distributor Ponsel,5.0,70+ terjual,https://www.tokopedia.com/distriponsel/vivo-y17s-6-128-gb-4-64-gb-garansi-resmi-y17-s-not-y16-y22-y27-5g-y36-y17s-6-128-ungu-non-bundle-dcf5b?extParam=ivf%3Dtrue%26src%3Dsearch
840,SAMSUNG GALAXY A24 8/128 GARANSI RESMI SEIN,Rp2.750.000,Surabaya,Keysa Celluler,5.0,50+ terjual,https://www.tokopedia.com/keysacelluler/samsung-galaxy-a24-8-128-garansi-resmi-sein?extParam=ivf%3Dfalse%26src%3Dsearch
841,VIVO Y33s ram 8 256GB,Rp1.000.000,Jakarta Utara,indri_yf,5.0,21 terjual,https://www.tokopedia.com/indriyf-1/vivo-y33s-ram-8-256gb?extParam=ivf%3Dfalse%26src%3Dsearch
842,IMEI RESMI Apple iPhone 15 Pro 128GB 256GB 512GB 1TB Natural Dual SIM,Rp18.299.000,Jakarta Utara,ARMYAPPLE,5.0,50+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnFo_e76_Khbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedHAUDUMoFyaUEHsnFHmFircYpq9z2Qfdi6sUhbm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_eObm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sepoadd6AjFH_Jdo_HFosUhbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-8JhkZ9xvuVud_32Vo1N1z9BoucDh_uz-q1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBgHjOd__-GQV21yRzouV-t_BHFHJYJgcxHucPd_S2-PJY1u9PvzJJF_jPGqB2J1_o-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJ2M_32Z6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPcgU8IooH_xE_1zuH3gU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_M2VP1O1qRx68jOd_7zsHjOkgpove7tNUiFiyfhOrRzBrBY2gVYfHiUEHpefHA1DUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstaHAnFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6s1h6md7Hsrp6AeaHpnfo_jhbm-hP3ua8uYag3hay3N09RosQR-BUstFbsJ7osehHpKNoAKaosrhHpuY?is_search=1&management_type=1&pub_domain=0&page=8&ob=23&dv=desktop&pub_id=0&t=desktop&keywords=handphone&src=search&r=https%3A%2F%2Fwww.tokopedia.com%2Farmyapple%2Fimei-resmi-apple-iphone-15-pro-128gb-256gb-512gb-1tb-natural-dual-sim-128gb-reguler-black-titanium-20df9%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_unit=0
843,(RESMI) Samsung Galaxy A55 8/128GB 8/256GB 12/256GB 5G Navy Blue Lilac,Rp5.586.000,Jakarta Pusat,Putra Group,5.0,250+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJfopKfosnRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedHAUDUMoFyaUEopnFbm-FQRo2PcB5QiUEHsUDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthoA1DUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEoAHdbsHF6AnFo_JN6AyOo_JRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O_oI2vuJuR_92uH1NJgp-vzVBN_jzz81B2PfBgHO-N3Ao6QVByZM2xe7jfZ32sP1OE3_V6qMrF_BzsH1OEgpuvuVJ7Z3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW_M2ouJN23BPuH7h1z_CguVu7_jzSHOB_HAzoucoN_Vz0H1OJgRP6zV-23_-zHJNNZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBy8jjFgjxdr7OW8IgjHRKdyjzcrfUpgAxMZJdFyBxd6c-J_Mgo8jJh_jxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8BBd_c2u8jNE_9268B1a_uzSHJNJqpC-QsnYUiFiyfhOrRzBrBY2gVYfHiUEHpefHA1DUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstRHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_JRbsKOopjRHs1aHp17oseDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXoAehose7HpehHsKFHpHposzY?keywords=handphone&ob=23&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fputragroup%2Fresmi-samsung-galaxy-a55-8-128gb-8-256gb-12-256gb-5g-navy-blue-lilac-8-256gb-promo-awesome-navy-55910%3FextParam%3Dcmp%253D1%2526ivf%253Dfalse%26src%3Dtopads&src=search&dv=desktop&pub_unit=0&pub_domain=0&management_type=1&pub_id=0&t=desktop&page=8
844,[ Resmi iBox ] iPhone 15 Pro - iPhone 15 Pro Max 128GB 256GB 512GB 1TB,Rp18.249.000,Jakarta Pusat,New Rizkyapple,5.0,500+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnNoA1NHs1fbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedHAUDUMoFyaUEH_nFHmFircYpq9z2Qfdi6sUpbm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_eObm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sep6ZdF6_nfoAyRos1FH_KDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BN_c2uHjNJz9PoqB1a_jzVP7Oku_-6e7BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fBGqBBEz92gQugD_SjF8JNIz_VHuVJ7_s-VPJYJz_ooq_nO_BzCoJOJ1_CgQ1N0_jzsq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OD6IB6ZIKdyjzGrfUpgAxMzRPdyjrNHfgU8I2jzpJdgjPR8BxE_9P6uVydgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk__-oq_zd_7z-oJY1yp-o8B1a_uzCHJBXHA7ibm-sQIupPcua9fBj9RyaUstpoAyFoZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-FrMBsguYiq3ei6sJFHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_JRbsydH_Ufo_UpHAy7oprDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHpypHsKpH_r7HpUO6AyN6I7?ob=23&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fnewrizkyapple%2Fresmi-ibox-iphone-15-pro-iphone-15-pro-max-128gb-256gb-512gb-1tb-15-pro-128gb-blue-promo-6306a%3FextParam%3Dcmp%253D1%2526ivf%253Dfalse%26src%3Dtopads&dv=desktop&page=8&pub_domain=0&keywords=handphone&is_search=1&pub_id=0&src=search&pub_unit=0&management_type=1
845,Xiaomi 14 5G [12/256 GB] Garansi Resmi Xiaomi Indonesia,Rp11.349.000,Jakarta Barat,duniagadgetku,5.0,7 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJd6_nRosyFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedHAUDUMoFyaUEosnFbm-FQRo2PcB5QiUEHseDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthoA1DUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEoAe7bsHhHs1O6_nposJ7oAUObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAoAoouJud_uzV8JO1z9xouJud_uzV8JB2PfBgHO-N3Ao6QVByZM2xe7jfZ32gP1O13_Co8MPE_Bzg8JNk192vzJ7hZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBW_M2ouJN23BPuH7h1z_CguVu7_jzSHOB_HAzoucoN_Vz0H1OJgRP6zV-23_-zHJNNZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBy8jjFgjxdr7OW8IgjHRKdyjzcrfUpgAxMZJdFyBxd6c-J_Mgo8jJh_jxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8Bja_c2zo1OJz_ovucPd_jzVP7NkqfBM1_7YUiFiyfhOrRzBrBY2gVYfHiUEHs1fH_eDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_JRbsHfopndHpja6_UfHAHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXoAndHArho_raoseOoAUfoAoY?r=https%3A%2F%2Fwww.tokopedia.com%2Fduniagadgetku%2Fxiaomi-14-5g-12-256-gb-garansi-resmi-xiaomi-indonesia-12-256-promo-08da3%3FextParam%3Dcmp%253D1%2526ivf%253Dtrue%26src%3Dtopads&management_type=1&dv=desktop&page=8&ob=23&t=desktop&pub_domain=0&src=search&is_search=1&pub_id=0&pub_unit=0&keywords=handphone
846,IBOX Apple iPhone 15 Pro Max Promax 256GB 512GB 1TB Garansi Resmi TAM,Rp22.299.000,Jakarta Utara,winselindo,N/A,3 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnh6_rNoAyObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-wZcu7rVJpQI2_81zjHcNMrJN3gSgwe7BOZjP0ypVMyBuiy12_yfBEzJthPOViqMWGgfON8cYgyBC6ZIVC_1YFQfFdQAPI1sr7_soE69ubzcWUyMPH33VEoju6PBgs69-qQ_C56VPuZcOVqVPy8Bu51Mhz_V-5_IUfHMVZejNtQmUDUSz2Q31i6sJRH_yOoAedHAUDUMoFyaUEHsJFHmFircYpq9z2Qfdi6sUObm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_eObm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sep6mdOH_raoAH7HsHaosyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_c2s8JNJZ_z6ucod_jz-oJN1yRx6zVV2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325quja_9xoHj2D3BzsPJO11Mx61pnF_7zjqJh1gRx68jB7_OzuP7YJe_C6z72k3jzzH7B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZMgoqBUdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdr77h6I2ozV1hgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z926qjuO_S2Co1Y1Z_ooqjjF_32oo1OkyfBM1_7YUiFiyfhOrRzBrBY2gVYfHiUEosehoiFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-FrMBsguYiq3ei6sUhHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_J7bsyRosKfoAJF6AjNHpeDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHAKd6_JRopJd6_1fos1f6_uY?pub_domain=0&is_search=1&pub_id=0&t=desktop&page=8&ob=23&src=search&keywords=handphone&management_type=1&pub_unit=0&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fwinselindo%2Fibox-apple-iphone-15-pro-max-promax-256gb-512gb-1tb-garansi-resmi-tam-256gb-bluetitanium-e029f%3FextParam%3Divf%253Dfalse%26src%3Dtopads
847,Samsung Galaxy A15 LTE 8/128GB,Rp2.618.500,Jakarta Utara,Samsung Official Store,4.9,1rb+ terjual,https://www.tokopedia.com/samsung/samsung-galaxy-a15-lte-8-128gb-yellow-c7ab1?extParam=cmp%3D1%26ivf%3Dfalse
